868, 13.2415, 50, 12.7777, 14.003
869, 20, 50, 10, 15
870, 20, 85.1353, 10, 15
871, 20, 50, 10, 15
872, 20, 50, 10, 15
873, 20, 50, 10, 15
874, 20, 50, 10, 15
875, 20, 50, 10, 15
876, 20, 50, 10, 15
877, 20.4795, 85.8615, 10, 15
878, 20, 50, 10, 15
879, 20, 50, 10, 26.1436
880, 20, 85.1353, 17.8924, 15
881, 20, 50, 27.4382, 15
882, 20, 50, 10, 18.7333
883, 20, 50, 10, 15
884, 38.8789, 50, 10, 16.3889
885, 20, 50, 17.8924, 15
886, 20, 50, 10, 15
887, 57.7578, 50, 10, 21.6566
888, 38.8789, 50, 10, 15
889, 34.9184, 50, 15.9502, 15
890, 20, 50, 18.1514, 16.5312
891, 20, 50, 17.8924, 15
892, 20, 50, 10, 15
893, 20, 98.8381, 10, 15
894, 30, 50, 10, 15
895, 20, 50, 10, 15
896, 20, 50, 10, 15
897, 20, 50, 10, 15
898, 23.3324, 50, 10, 21.0683
899, 30, 50, 10, 15
900, 20, 50, 10, 15
901, 20, 50, 10, 15
902, 20, 85.1353, 10, 15
903, 20, 50, 10, 15
904, 20, 50, 10, 15
905, 38.8789, 50, 10, 15
906, 20, 50, 10, 15
907, 20, 50, 10, 15
908, 20, 50, 10, 15
909, 20, 50, 10, 15
910, 27.6293, 50, 10, 15
911, 20, 50, 10, 15
912, 20, 50, 10, 14.003
913, 38.4021, 50, 10, 16.8926
914, 17.5022, 73.3711, 10, 21.0683
915, 17.7286, 98.8381, 10, 15
916, 20, 50, 10, 15
917, 20, 50, 10, 21.0683
918, 20, 61.5466, 19.4367, 15
919, 20, 50, 10, 11.7744
920, 27.274, 50, 10, 22.2126
921, 20, 73.6871, 10, 15
922, 20, 50, 17.8924, 15
923, 20, 50, 10, 15
924, 20, 50, 10, 15
925, 20, 50, 10, 15
926, 56.8042, 50, 10, 28.0529
927, 20, 50, 10, 15
928, 20, 50, 10, 15
929, 20, 50, 10, 22.2126
930, 20, 50, 10, 15
931, 38.4021, 50, 10, 15
932, 20, 50, 10, 15
933, 20, 50, 10, 15
934, 20, 50, 10, 15
935, 20, 50, 10, 15
936, 20, 50, 8.48179, 15
937, 17.7286, 50, 10, 15
938, 8.63723, 50, 10, 15
939, 20, 28.0244, 10, 15
940, 20, 50, 10, 15
941, 20, 50, 8.58479, 15
942, 20, 50, 8.03419, 15
943, 20, 50, 10, 21.0683
944, 38.8789, 76.4075, 10, 15
945, 20, 50, 10, 15
946, 20, 50, 10, 15
947, 20, 50, 10, 15
948, 20, 50, 10, 15
949, 20, 50, 10, 14.003
950, 38.8789, 50, 10, 15
951, 38.8789, 50, 10, 15
952, 20, 50, 10, 15
953, 20, 75, 10, 15
954, 20, 50, 10, 15
955, 20, 50, 10, 15
956, 20, 50, 10, 18.7333
957, 15.4585, 75, 10, 15
958, 20, 50, 10, 15
959, 37.9817, 50, 10, 20.7291
960, 20, 50, 10, 15
961, 20, 50, 10, 15
962, 20, 50, 10, 22.2126
963, 20, 50, 10, 15
964, 20, 50, 10, 15
965, 20, 98.8381, 10, 25.5774
966, 20, 50, 10, 15
967, 20, 50, 10, 15
968, 20, 50, 10, 15
969, 20, 50, 10, 15
970, 20, 50, 10, 15
971, 4.13259, 50, 10, 15
972, 8.87189, 46.8475, 10, 15
973, 38.4021, 50, 10, 22.6831
974, 20, 50, 18.1514, 15
975, 22.0755, 50, 10, 15
976, 20, 50, 10, 15
977, 20, 50, 10, 15
978, 20, 50, 10, 15
979, 20, 50, 10, 15
980, 20, 50, 10, 15
981, 20, 50, 10, 7.5
982, 20, 50, 10, 15
983, 20, 98.8381, 10, 15
984, 22.8157, 98.8381, 18.1514, 15
985, 20, 50, 10, 19.7496
986, 20, 50, 10, 15
987, 20, 38.1769, 10, 15
988, 20, 50, 10, 15
989, 20, 50, 10, 15
990, 20, 50, 10, 15
991, 17.8692, 50, 10, 15
992, 20, 50, 10, 15
993, 20, 50, 10, 15
994, 20, 50, 10, 21.9975
995, 20, 50, 10, 15
996, 20, 50, 10, 15
997, 20, 50, 8.58479, 15
998, 20, 50, 8.58479, 15
999, 20, 50, 15.9502, 15
